pid	brand
89346	PacMart
89346	PacMart
89346	PacMart
89353	PacMart
89353	PacMart
89354fam	Pacific Goods
89354fam	Pacific Goods
89354fam	Pacific Goods
89359	Pacific Goods
89359	Pacific Goods
89360	Pacific Goods
89360	Pacific Goods
89361fam	Pacific Goods
89361fam	Pacific Goods
89361fam	Pacific Goods
89361fam	Pacific Goods
89365	PacMart
89365	PacMart
89365	PacMart
89373	Pacific Abode
89373	Pacific Abode
89376	Pacific Abode
89376	Pacific Abode
89378	Pacific Abode
89378	Pacific Abode
89379	Pacific Abode
89379	Pacific Abode
89381	Pacific Abode
89381	Pacific Abode
89382	Pacific Abode
89382	Pacific Abode
89385	Pacific Abode
89385	Pacific Abode
89387	Pacific Goods
89387	Pacific Goods
894	Pacific Goods
894	Pacific Goods
89450	Pacific Abode
89450	Pacific Abode
89457	Go Green
89457	Go Green
89459	Pacific Style
89459	Pacific Style
89459	Pacific Style
89460	Pacific Style
89460	Pacific Style
89460fam	PacMart
89460fam	PacMart
89461	Pacific Style
89461	Pacific Style
89462	Pacific Style
89462	Pacific Style
89463	Pacific Style
89463	Pacific Style
89500	Pacific Style
89500	Pacific Style
89501	Pacific Style
89501	Pacific Style
89502	Pacific Style
89502	Pacific Style
89505	Pacific Goods
89505	Pacific Goods
89511	PacMart
89511	PacMart
89536	PacMart
89536	PacMart
89542	PacMart
89542	PacMart
89546	PacMart
89546	PacMart
89554	PacMart
89554	PacMart
89555	PacMart
89555	PacMart
89556	PacMart
89556	PacMart
89557	PacMart
89557	PacMart
89565	PacMart
89565	PacMart
89566	PacMart
89566	PacMart
89567	PacMart
89567	PacMart
89568	PacMart
89568	PacMart
89569	PacMart
89569	PacMart
89570	PacMart
89570	PacMart
89571	PacMart
89571	PacMart
89576	PacMart
89576	PacMart
89577	PacMart
89577	PacMart
89578	PacMart
89578	PacMart
89580	PacMart
89580	PacMart
89582	PacMart
89582	PacMart
89605	PacMart
89605	PacMart
89608	PacMart
89608	PacMart
89611	PacMart
89611	PacMart
89614	PacMart
89614	PacMart
89616	PacMart
89616	PacMart
89617	PacMart
89617	PacMart
89618	PacMart
89618	PacMart
89619	PacMart
89619	PacMart
89620	PacMart
89620	PacMart
89621	PacMart
89621	PacMart
89622	PacMart
89622	PacMart
89623	PacMart
89623	PacMart
89624	PacMart
89624	PacMart
89625	PacMart
89625	PacMart
89626	PacMart
89626	PacMart
89627	PacMart
89627	PacMart
89628	PacMart
89628	PacMart
89631	PacMart
89631	PacMart
89632	PacMart
89632	PacMart
89638	PacMart
89638	PacMart
89639	Pacific Style
89639	Pacific Style
89640	Pacific Abode
89640	Pacific Abode
89642	Pacific Style
89642	Pacific Style
89644	Pacific Style
89644	Pacific Style
89644	Pacific Style
89647	Pacific Style
89647	Pacific Style
89647	Pacific Style
89654	PacMart
89654	PacMart
89657	PacMart
89657	PacMart
89658	PacMart
89658	PacMart
89662	PacMart
89662	PacMart
89671	PacMart
89671	PacMart
89678	PacMart
89678	PacMart
89681	PacMart
89681	PacMart
89694	PacMart
89694	PacMart
89704	PacMart
89704	PacMart
89717	PacMart
89717	PacMart
89724	PacMart
89724	PacMart
89739	PacMart
89739	PacMart
89742	PacMart
89742	PacMart
89748	PacMart
89748	PacMart
89751	PacMart
89751	PacMart
89757	PacMart
89757	PacMart
89758	PacMart
89758	PacMart
89765	PacMart
89765	PacMart
89774	PacMart
89774	PacMart
89777	PacMart
89777	PacMart
89779	PacMart
89779	PacMart
89781	PacMart
89781	PacMart
89782	PacMart
89782	PacMart
89797	PacMart
89797	PacMart
89799	PacMart
89799	PacMart
89812	PacMart
89812	PacMart
89821	PacMart
89821	PacMart
89827	PacMart
89827	PacMart
89828	PacMart
89828	PacMart
89829	PacMart
89829	PacMart
89834	PacMart
89834	PacMart
89835	PacMart
89835	PacMart
89837	PacMart
89837	PacMart
89838	PacMart
89838	PacMart
89839	PacMart
89839	PacMart
89840	PacMart
89840	PacMart
89841	PacMart
89841	PacMart
89842	PacMart
89842	PacMart
89843	PacMart
89843	PacMart
89844	PacMart
89844	PacMart
89845	PacMart
89845	PacMart
89851	PacMart
89851	PacMart
89856	PacMart
89856	PacMart
89857	PacMart
89857	PacMart
89858	PacMart
89858	PacMart
89859	PacMart
89859	PacMart
89878	PacMart
89878	PacMart
89881	PacMart
89881	PacMart
89882	PacMart
89882	PacMart
89883	PacMart
89883	PacMart
89884	PacMart
89884	PacMart
89887	PacMart
89887	PacMart
89889	PacMart
89889	PacMart
89899	PacMart
89899	PacMart
89900	PacMart
89900	PacMart
89901	PacMart
89901	PacMart
89902	PacMart
89902	PacMart
89903	PacMart
89903	PacMart
89904	PacMart
89904	PacMart
89905	PacMart
89905	PacMart
89906	PacMart
89906	PacMart
89907	PacMart
89907	PacMart
89908	PacMart
89908	PacMart
89911	PacMart
89911	PacMart
90043	Pacific Goods
90043	Pacific Goods
90044	Pacific Abode
90044	Pacific Abode
90046fam	Pacific Abode
90046fam	Pacific Abode
90046fam	Pacific Abode
90056	Pacific Style
90056	Pacific Style
90057	Pacific Style
90057	Pacific Style
90064	Pacific Abode
90064	Pacific Abode
90066	Pacific Style
90066	Pacific Style
90068	PacMart
90068	PacMart
90069	PacMart
90069	PacMart
90072	PacMart
90072	PacMart
90074	PacMart
90074	PacMart
90075	PacMart
90075	PacMart
90076	PacMart
90076	PacMart
90077	PacMart
90077	PacMart
90088	PacMart
90088	PacMart
90094fam	Pacific Goods
90094fam	Pacific Goods
90113	Pacific Style
90113	Pacific Style
90122	Pacific Goods
90122	Pacific Goods
90123	Pacific Goods
90123	Pacific Goods
90133	Pacific Goods
90133	Pacific Goods
90134	Go Green
90134	Go Green
90135	PacMart
90135	PacMart
90136	PacMart
90136	PacMart
90137	PacMart
90137	PacMart
90147	Pacific Goods
90147	Pacific Goods
90148	Pacific Goods
90148	Pacific Goods
90149	PacMart
90149	PacMart
90155	Pacific Style
90155	Pacific Style
90158	PacMart
90158	PacMart
90164	PacMart
90164	PacMart
90170	Pacific Style
90170	Pacific Style
90174	Pacific Style
90174	Pacific Style
90175	Pacific Goods
90175	Pacific Goods
90181	PacMart
90181	PacMart
90183	Pacific Goods
90183	Pacific Goods
90184	PacMart
90184	PacMart
90185	Pacific Goods
90185	Pacific Goods
90186	Pacific Style
90186	Pacific Style
90194	PacMart
90194	PacMart
90195	PacMart
90195	PacMart
90206	PacMart
90206	PacMart
90210	PacMart
90210	PacMart
90211	PacMart
90211	PacMart
90230	PacMart
90230	PacMart
90233	Pacific Style
90233	Pacific Style
90235	Pacific Goods
90235	Pacific Goods
90237	Pacific Style
90237	Pacific Style
90238	PacMart
90238	PacMart
90239	Pacific Goods
90239	Pacific Goods
90240	Pacific Goods
90240	Pacific Goods
90241	Pacific Style
90241	Pacific Style
90242	Pacific Goods
90242	Pacific Goods
90243	Pacific Goods
90243	Pacific Goods
90245	PacMart
90245	PacMart
90247	PacMart
90247	PacMart
90248	PacMart
90248	PacMart
90252	PacMart
90252	PacMart
90253	Go Green
90253	Go Green
90256	PacMart
90256	PacMart
90257	PacMart
90257	PacMart
90295	Pacific Goods
90295	Pacific Goods
90296	Pacific Goods
90296	Pacific Goods
90301	Pacific Style
90301	Pacific Style
90303	Pacific Style
90303	Pacific Style
90313	Pacific Style
90313	Pacific Style
90327	Pacific Style
90327	Pacific Style
90332fam	Pacific Style
90332fam	Pacific Style
90336fam	Pacific Style
90336fam	Pacific Style
90342	Pacific Style
90342	Pacific Style
90343	PacMart
90343	PacMart
90346	PacMart
90346	PacMart
90349fam	PacMart
90349fam	PacMart
90351	PacMart
90351	PacMart
90355	PacMart
90355	PacMart
90368	PacMart
90368	PacMart
90369	PacMart
90369	PacMart
90370	PacMart
90370	PacMart
90375	PacMart
90375	PacMart
90375	PacMart
90375	PacMart
90376	PacMart
90376	PacMart
90377	PacMart
90377	PacMart
90383	Pacific Abode
90383	Pacific Abode
90406	Pacific Style
90406	Pacific Style
90408	Pacific Goods
90408	Pacific Goods
90409	Pacific Goods
90409	Pacific Goods
90410	Pacific Goods
90410	Pacific Goods
90411	Pacific Goods
90411	Pacific Goods
90412	Pacific Goods
90412	Pacific Goods
90413	Pacific Abode
90413	Pacific Abode
90414	Pacific Abode
90414	Pacific Abode
90426	Pacific Goods
90426	Pacific Goods
90428	PacMart
90428	PacMart
90429	PacMart
90429	PacMart
90430	PacMart
90430	PacMart
90432	Pacific Goods
90432	Pacific Goods
90454	Pacific Abode
90454	Pacific Abode
90465fam	Pacific Goods
90465fam	Pacific Goods
90512	Pacific Abode
90512	Pacific Abode
90515	Pacific Abode
90515	Pacific Abode
90515	Pacific Abode
90516fam	Pacific Abode
90516fam	Pacific Abode
90520	Pacific Abode
90520	Pacific Abode
90522fam	Pacific Goods
90522fam	Pacific Goods
90522fam	Pacific Goods
90522fam	Pacific Goods
90526	Pacific Goods
90526	Pacific Goods
90526	Pacific Goods
90527	Pacific Goods
90527	Pacific Goods
90527	Pacific Goods
90528fam	Pacific Goods
90528fam	Pacific Goods
90528fam	Pacific Goods
90528fam	Pacific Goods
90529fam	Pacific Abode
90529fam	Pacific Abode
90530	Pacific Goods
90530	Pacific Goods
90530fam	Pacific Abode
90530fam	Pacific Abode
90537	Pacific Goods
90537	Pacific Goods
90551	Pacific Goods
90551	Pacific Goods
90558	Pacific Goods
90558	Pacific Goods
90560	Go Green
90560	Go Green
90561	Go Green
90561	Go Green
90562	Pacific Style
90562	Pacific Style
90563	Pacific Style
90563	Pacific Style
90564	Pacific Style
90564	Pacific Style
90565	Pacific Goods
90565	Pacific Goods
90566	Pacific Goods
90566	Pacific Goods
90567	Pacific Goods
90567	Pacific Goods
90568	Pacific Goods
90568	Pacific Goods
90569	Pacific Goods
90569	Pacific Goods
90572	PacMart
90572	PacMart
90573	PacMart
90573	PacMart
90581	PacMart
90581	PacMart
90595	PacMart
90595	PacMart
90612	Pacific Abode
90612	Pacific Abode
90615	Pacific Abode
90615	Pacific Abode
90617	Pacific Abode
90617	Pacific Abode
90619	Pacific Abode
90619	Pacific Abode
90620	Pacific Abode
90620	Pacific Abode
90624	Pacific Abode
90624	Pacific Abode
90626	Pacific Abode
90626	Pacific Abode
90628	Pacific Abode
90628	Pacific Abode
90631	Pacific Goods
90631	Pacific Goods
90631	Pacific Goods
90631	Pacific Goods
90631	Pacific Goods
90631	Pacific Goods
90632	Pacific Goods
90632	Pacific Goods
90632	Pacific Goods
90632	Pacific Goods
90632	Pacific Goods
90632	Pacific Goods
90638	Pacific Abode
90638	Pacific Abode
90638	Pacific Abode
90638	Pacific Abode
90641	Pacific Goods
90641	Pacific Goods
90642	Pacific Goods
90642	Pacific Goods
90647	Pacific Goods
90647	Pacific Goods
90652	Pacific Goods
90652	Pacific Goods
90653	Pacific Goods
90653	Pacific Goods
90654	Pacific Goods
90654	Pacific Goods
90666	Pacific Goods
90666	Pacific Goods
90684	Pacific Goods
90684	Pacific Goods
90685	Pacific Goods
90685	Pacific Goods
90686	Pacific Goods
90686	Pacific Goods
90697	PacMart
90697	PacMart
90700	PacMart
90700	PacMart
90712	Pacific Goods
90712	Pacific Goods
90719	Pacific Goods
90719	Pacific Goods
90720	Pacific Goods
90720	Pacific Goods
90727	Pacific Goods
90727	Pacific Goods
90742	Pacific Goods
90742	Pacific Goods
90746	Pacific Goods
90746	Pacific Goods
90748	Pacific Style
90748	Pacific Style
90749	Pacific Style
90749	Pacific Style
90757	Pacific Goods
90757	Pacific Goods
90765	Pacific Goods
90765	Pacific Goods
90766	Pacific Goods
90766	Pacific Goods
90767	Pacific Goods
90767	Pacific Goods
90772	Pacific Goods
90772	Pacific Goods
90774	Pacific Goods
90774	Pacific Goods
90790	PacMart
90790	PacMart
90791	PacMart
90791	PacMart
90800	Pacific Goods
90800	Pacific Goods
90801	Pacific Goods
90801	Pacific Goods
90802	Pacific Goods
90802	Pacific Goods
90803	Pacific Goods
90803	Pacific Goods
90806	Pacific Goods
90806	Pacific Goods
90807	Pacific Goods
90807	Pacific Goods
90808	Pacific Goods
90808	Pacific Goods
90809	Pacific Goods
90809	Pacific Goods
90825	Pacific Goods
90825	Pacific Goods
90826	Pacific Goods
90826	Pacific Goods
90841	Pacific Goods
90841	Pacific Goods
90842	Pacific Goods
90842	Pacific Goods
90858	Go Green
90858	Go Green
90892	Go Green
90892	Go Green
90893	Go Green
90893	Go Green
90894	Go Green
90894	Go Green
90922	Go Green
90922	Go Green
90922fam	Go Green
90922fam	Go Green
90923	Go Green
90923	Go Green
90924	Go Green
90924	Go Green
90924fam	Go Green
90924fam	Go Green
90925	Go Green
90925	Go Green
90926	Go Green
90926	Go Green
90928	Go Green
90928	Go Green
90928fam	Go Green
90928fam	Go Green
90929	Go Green
90929	Go Green
90930	Go Green
90930	Go Green
90931	Go Green
90931	Go Green
90932	Go Green
90932	Go Green
90951fam	Go Green
90951fam	Go Green
90953fam	Go Green
90953fam	Go Green
90955	Go Green
90955	Go Green
90955fam	Go Green
90955fam	Go Green
90956	Go Green
90956	Go Green
90957fam	Go Green
90957fam	Go Green
90959	Go Green
90959	Go Green
90972	Go Green
90972	Go Green
90972fam	Go Green
90972fam	Go Green
90973	Go Green
90973	Go Green
90974	Go Green
90974	Go Green
90975fam	Go Green
90975fam	Go Green
90976	Go Green
90976	Go Green
90977	Go Green
90977	Go Green
90981	Go Green
90981	Go Green
90982	Go Green
90982	Go Green
91146	Pacific Goods
91146	Pacific Goods
91164	Pacific Goods
91164	Pacific Goods
91165	Pacific Goods
91165	Pacific Goods
91168	Pacific Goods
91168	Pacific Goods
91171	Pacific Goods
91171	Pacific Goods
91173	Pacific Goods
91173	Pacific Goods
91181	Pacific Goods
91181	Pacific Goods
91182	Pacific Goods
91182	Pacific Goods
91184	Pacific Goods
91184	Pacific Goods
91185	Pacific Goods
91185	Pacific Goods
91192	PacMart
91192	PacMart
91193	PacMart
91193	PacMart
91194	PacMart
91194	PacMart
91195	PacMart
91195	PacMart
91196	PacMart
91196	PacMart
91197	PacMart
91197	PacMart
91198	PacMart
91198	PacMart
91199	PacMart
91199	PacMart
91205	Pacific Style
91205	Pacific Style
91208	Pacific Style
91208	Pacific Style
91209	Pacific Style
91209	Pacific Style
91210	Pacific Style
91210	Pacific Style
91211	Pacific Style
91211	Pacific Style
91230	Pacific Goods
91230	Pacific Goods
91232	Pacific Goods
91232	Pacific Goods
91296	Pacific Goods
91296	Pacific Goods
91297	Pacific Goods
91297	Pacific Goods
91307	Pacific Abode
91307	Pacific Abode
91366	Pacific Goods
91366	Pacific Goods
91376	Pacific Goods
91376	Pacific Goods
91378	Pacific Goods
91378	Pacific Goods
91379	Pacific Goods
91379	Pacific Goods
91381	Pacific Abode
91381	Pacific Abode
91382	Pacific Abode
91382	Pacific Abode
91384	Pacific Abode
91384	Pacific Abode
91385	Pacific Abode
91385	Pacific Abode
91388	Pacific Abode
91388	Pacific Abode
91393	Pacific Style
91393	Pacific Style
91394	PacMart
91394	PacMart
91394fam	PacMart
91394fam	PacMart
91394fam	PacMart
91396	PacMart
91396	PacMart
91396fam	PacMart
91396fam	PacMart
91396fam	PacMart
91398	Pacific Abode
91398	Pacific Abode
91399	Pacific Abode
91399	Pacific Abode
91400	Pacific Abode
91400	Pacific Abode
91402	Pacific Abode
91402	Pacific Abode
91404	Pacific Abode
91404	Pacific Abode
91404	Pacific Abode
91405	Pacific Abode
91405	Pacific Abode
91405	Pacific Abode
91406	Pacific Abode
91406	Pacific Abode
91407	Pacific Style
91407	Pacific Style
91407	Pacific Style
91415	Pacific Abode
91415	Pacific Abode
91415	Pacific Abode
91418	Pacific Abode
91418	Pacific Abode
91418	Pacific Abode
91420	Pacific Abode
91420	Pacific Abode
91420	Pacific Abode
91422	Pacific Abode
91422	Pacific Abode
91425	Pacific Abode
91425	Pacific Abode
91425	Pacific Abode
91428	Pacific Abode
91428	Pacific Abode
91432	Pacific Abode
91432	Pacific Abode
91436	PacMart
91436	PacMart
91444	PacMart
91444	PacMart
91450	PacMart
91450	PacMart
91454	PacMart
91454	PacMart
91455	PacMart
91455	PacMart
91459	PacMart
91459	PacMart
91465	PacMart
91465	PacMart
91467	PacMart
91467	PacMart
91472	PacMart
91472	PacMart
91473	PacMart
91473	PacMart
91474	PacMart
91474	PacMart
91475	PacMart
91475	PacMart
91476	PacMart
91476	PacMart
91512fam	Pacific Goods
91512fam	Pacific Goods
91512fam	Pacific Goods
91512fam	Pacific Goods
91513	Pacific Goods
91513	Pacific Goods
91513	Pacific Goods
91513	Pacific Goods
91513	Pacific Goods
91525	Pacific Goods
91525	Pacific Goods
91561	Pacific Goods
91561	Pacific Goods
91564	Pacific Style
91564	Pacific Style
91568	Pacific Style
91568	Pacific Style
91570	Pacific Style
91570	Pacific Style
91571	Pacific Style
91571	Pacific Style
91572	Pacific Style
91572	Pacific Style
91578	Go Green
91578	Go Green
91580	Pacific Style
91580	Pacific Style
91581	Go Green
91581	Go Green
91582	Pacific Style
91582	Pacific Style
91583	Pacific Style
91583	Pacific Style
91585	PacMart
91585	PacMart
91586	Pacific Style
91586	Pacific Style
91587	Pacific Abode
91587	Pacific Abode
91588	Pacific Abode
91588	Pacific Abode
91590	Pacific Abode
91590	Pacific Abode
91590	Pacific Abode
91591	Pacific Abode
91591	Pacific Abode
91591	Pacific Abode
91593	Pacific Abode
91593	Pacific Abode
91593	Pacific Abode
91594	Pacific Abode
91594	Pacific Abode
91594	Pacific Abode
91595	Pacific Abode
91595	Pacific Abode
91597	Pacific Abode
91597	Pacific Abode
91597	Pacific Abode
91599	Pacific Abode
91599	Pacific Abode
91601	Pacific Abode
91601	Pacific Abode
91603	Pacific Abode
91603	Pacific Abode
91603	Pacific Abode
91606	Pacific Abode
91606	Pacific Abode
91606	Pacific Abode
91607	Pacific Abode
91607	Pacific Abode
91608fam	Pacific Abode
91608fam	Pacific Abode
91608fam	Pacific Abode
91610	Pacific Abode
91610	Pacific Abode
91611	Pacific Abode
91611	Pacific Abode
91611	Pacific Abode
91612	Pacific Abode
91612	Pacific Abode
91612	Pacific Abode
91614	Pacific Abode
91614	Pacific Abode
91616	Pacific Abode
91616	Pacific Abode
91616	Pacific Abode
91627	Pacific Abode
91627	Pacific Abode
91627	Pacific Abode
91645	Go Green
91645	Go Green
91646fam	PacMart
91646fam	PacMart
91651	Go Green
91651	Go Green
91652	Go Green
91652	Go Green
91653	Go Green
91653	Go Green
91654fam	Go Green
91654fam	Go Green
91657fam	PacMart
91657fam	PacMart
91659	Go Green
91659	Go Green
91661	PacMart
91661	PacMart
91669	PacMart
91669	PacMart
